Pretrained model,Lower Bound,Upper bound,Scaling,Number of features,Accuracy Score,F1 Score,Cohens Kappa Score
resnet50,0,39,Standardization,1810,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,39,MinMax,1158,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,39,MinMax,1146,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,39,Standardization,1420,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,39,Standardization,1423,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,39,MinMax,1750,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,39,Standardization,1259,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,39,Standardization,1589,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,39,Standardization,1861,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,39,MinMax,1578,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,39,MinMax,1196,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,39,Standardization,1528,0.5190476190476191,0.44269493253166087,0.24602751413031887
resnet50,0,39,MinMax,1813,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,39,MinMax,1738,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,39,MinMax,1599,0.5571428571428572,0.503219512195122,0.3216630196936542
resnet50,0,39,Standardization,1303,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,39,Standardization,1795,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,39,MinMax,1595,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,39,MinMax,1570,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,39,Standardization,1488,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,39,Standardization,1605,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,39,MinMax,1386,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,39,MinMax,1799,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,39,MinMax,1785,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,39,MinMax,1681,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,39,Standardization,1507,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,39,MinMax,1537,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,39,MinMax,1646,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,39,Standardization,1438,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,39,Standardization,1833,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,39,MinMax,1621,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,39,Standardization,1234,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,39,MinMax,1478,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,39,Standardization,1229,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,39,Standardization,1502,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,39,MinMax,1317,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,39,Standardization,1175,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,39,Standardization,1093,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,39,Standardization,1241,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,39,Standardization,1613,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,39,MinMax,1596,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,39,Standardization,1309,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,39,Standardization,1298,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,39,MinMax,1376,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,39,Standardization,1082,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,39,Standardization,1542,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,39,Standardization,1101,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,39,Standardization,1315,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,39,Standardization,1270,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,39,Standardization,1826,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,39,Standardization,1356,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,39,Standardization,1157,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,39,Standardization,1261,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,39,MinMax,1218,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,39,Standardization,1266,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,39,MinMax,1123,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,39,Standardization,1824,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,39,MinMax,1760,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,39,Standardization,1528,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,39,Standardization,1153,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,39,Standardization,1458,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,39,MinMax,1193,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,39,Standardization,1316,0.40476190476190477,0.35078299929785084,0.08194313293463429
resnet50,0,39,MinMax,1714,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,39,MinMax,1216,0.4238095238095238,0.27239506172839506,0.08924731182795698
resnet50,0,39,Standardization,1808,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,39,Standardization,1818,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,39,Standardization,1732,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,39,Standardization,1201,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,39,MinMax,1215,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,39,MinMax,1224,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,39,MinMax,1741,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,39,MinMax,1678,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,39,MinMax,1802,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,39,Standardization,1717,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,39,MinMax,1546,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,39,Standardization,1760,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,39,MinMax,1112,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,39,MinMax,1811,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,39,Standardization,1870,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,39,Standardization,1501,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,39,Standardization,1074,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,39,Standardization,1816,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,39,Standardization,1871,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,39,Standardization,1208,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,39,Standardization,1570,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,39,MinMax,1596,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,39,MinMax,1295,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,39,Standardization,1747,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,39,Standardization,1812,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,39,Standardization,1186,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,39,Standardization,1115,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,39,MinMax,1774,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,39,MinMax,1056,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,39,Standardization,1434,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,39,Standardization,1673,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,39,MinMax,1883,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,39,MinMax,1055,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,39,Standardization,1415,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,39,MinMax,1484,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,39,MinMax,1197,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,39,MinMax,1692,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,39,MinMax,1763,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,39,MinMax,1357,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,39,MinMax,1845,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,39,MinMax,1400,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,39,Standardization,1357,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,39,MinMax,1318,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,39,Standardization,1347,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,39,Standardization,1698,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,39,Standardization,1678,0.5285714285714286,0.5231802535256066,0.28416485900216926
resnet50,0,39,MinMax,1721,0.3523809523809524,0.23030303030303031,-0.014060502769492889
resnet50,0,39,MinMax,1450,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,39,Standardization,1157,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,39,Standardization,1625,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,39,Standardization,1232,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,39,MinMax,1856,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,39,MinMax,1601,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,39,Standardization,1308,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,39,Standardization,1769,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,39,MinMax,1077,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,39,MinMax,1868,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,39,Standardization,1230,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,39,MinMax,1173,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,39,MinMax,1183,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,39,MinMax,1039,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,39,MinMax,1733,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,39,MinMax,1408,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,39,MinMax,1732,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,39,MinMax,1303,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,39,MinMax,1557,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,39,MinMax,1773,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,39,MinMax,1203,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,39,Standardization,1871,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,39,Standardization,1048,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,39,MinMax,1836,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,39,Standardization,1847,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,39,MinMax,1766,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,39,Standardization,1541,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,39,Standardization,1770,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,39,MinMax,1795,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,39,MinMax,1759,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,39,MinMax,1202,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,39,MinMax,1062,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,39,Standardization,1734,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,39,Standardization,1243,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,39,MinMax,1748,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,39,Standardization,1686,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,39,MinMax,1219,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,39,MinMax,1291,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,39,MinMax,1249,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,39,Standardization,1517,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,39,Standardization,1877,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,39,Standardization,1746,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,39,MinMax,1063,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,39,MinMax,1118,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,39,MinMax,1496,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,39,Standardization,1465,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,39,MinMax,1406,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,39,MinMax,1668,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,39,MinMax,1030,0.4714285714285714,0.38346120843869586,0.17084622772382885
resnet50,0,39,Standardization,1681,0.5952380952380952,0.49082663368377655,0.3765716680637049
resnet50,0,39,Standardization,1578,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,39,MinMax,1209,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,39,MinMax,1804,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,39,Standardization,1808,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,39,MinMax,1621,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,39,Standardization,1511,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,39,Standardization,1050,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,39,MinMax,1801,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,39,MinMax,1536,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,39,MinMax,1231,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,39,MinMax,1743,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,39,Standardization,1563,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,39,MinMax,1469,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,39,Standardization,1526,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,39,Standardization,1045,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,39,Standardization,1341,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,39,MinMax,1070,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,39,Standardization,1103,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,39,Standardization,1214,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,39,MinMax,1590,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,39,Standardization,1064,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,39,MinMax,1737,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,39,MinMax,1877,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,39,Standardization,1260,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,39,MinMax,1868,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,39,Standardization,1262,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,39,Standardization,1381,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,39,Standardization,1574,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,39,Standardization,1056,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,39,MinMax,1618,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,39,Standardization,1531,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,39,MinMax,1234,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,39,Standardization,1785,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,39,Standardization,1651,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,39,Standardization,1189,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,39,Standardization,1502,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,39,Standardization,1656,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,39,MinMax,1145,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,39,Standardization,1136,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,39,Standardization,1622,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,39,Standardization,1174,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,39,Standardization,1308,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,39,Standardization,1820,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,39,MinMax,1139,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,39,MinMax,1785,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,39,Standardization,1781,0.4784688995215311,0.4588827374215502,0.19199120380222745
resnet50,0,39,MinMax,1587,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,39,MinMax,1806,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,39,MinMax,1204,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,39,MinMax,1045,0.5167464114832536,0.43728099781441904,0.2516131319577395
resnet50,0,39,MinMax,1524,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,39,MinMax,1274,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,39,Standardization,1105,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,39,Standardization,1030,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,39,MinMax,1383,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,39,MinMax,1549,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,39,Standardization,1726,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,39,Standardization,1798,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,39,Standardization,1156,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,39,MinMax,1863,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,39,Standardization,1598,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,39,MinMax,1813,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,39,Standardization,1358,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,39,Standardization,1488,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,39,MinMax,1814,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,39,MinMax,1749,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,39,MinMax,1028,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,39,MinMax,1520,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,39,MinMax,1194,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,39,MinMax,1758,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,39,MinMax,1746,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,39,Standardization,1691,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,39,MinMax,1587,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,39,Standardization,1275,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,39,Standardization,1054,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,39,Standardization,1446,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,39,MinMax,1085,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,39,Standardization,1767,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,39,MinMax,1414,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,39,MinMax,1691,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,39,Standardization,1769,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,39,Standardization,1742,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,39,Standardization,1411,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,39,Standardization,1422,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,39,MinMax,1697,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,39,Standardization,1361,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,39,Standardization,1510,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,39,MinMax,1151,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,39,MinMax,1625,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,39,Standardization,1482,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,39,MinMax,1828,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,39,Standardization,1544,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,39,MinMax,1183,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,39,MinMax,1674,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,39,MinMax,1319,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,39,Standardization,1027,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,39,MinMax,1675,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,39,MinMax,1765,0.5263157894736842,0.4633941728769315,0.25700229819017517
resnet50,0,39,Standardization,1551,0.507177033492823,0.4284262197271717,0.22467134882045736
resnet50,0,39,Standardization,1456,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,39,MinMax,1381,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,39,MinMax,1602,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,39,MinMax,1802,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,39,MinMax,1173,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,39,Standardization,1247,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,39,Standardization,1759,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,39,Standardization,1447,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,39,MinMax,1386,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,39,Standardization,1088,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,39,Standardization,1201,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,39,MinMax,1732,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,39,MinMax,1491,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,39,MinMax,1247,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,39,MinMax,1402,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,39,Standardization,1421,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,39,Standardization,1596,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,39,MinMax,1430,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,39,MinMax,1379,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,39,MinMax,1820,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,39,Standardization,1090,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,39,MinMax,1322,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,39,Standardization,1826,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,39,MinMax,1411,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,39,MinMax,1144,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,39,Standardization,1771,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,39,MinMax,1327,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,39,Standardization,1080,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,39,MinMax,1208,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,39,Standardization,1051,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,39,MinMax,1840,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,39,MinMax,1253,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,39,Standardization,1262,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,39,MinMax,1745,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,39,MinMax,1321,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,39,Standardization,1853,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,39,Standardization,1120,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,39,MinMax,1656,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,39,Standardization,1489,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,39,Standardization,1266,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,39,Standardization,1515,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,39,MinMax,1807,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,39,Standardization,1434,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,39,MinMax,1646,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,39,MinMax,1531,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,39,Standardization,1564,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,39,Standardization,1623,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,39,Standardization,1591,0.49282296650717705,0.45913595602068985,0.22039624168631455
resnet50,0,39,MinMax,1435,0.5167464114832536,0.4454194744453675,0.25325456346398756
resnet50,0,39,Standardization,1414,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,39,Standardization,1513,0.5406698564593302,0.5311151258889102,0.30333333333333334
resnet50,0,39,MinMax,1339,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,39,MinMax,1195,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,39,MinMax,1464,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,39,MinMax,1075,0.4019138755980861,0.3864456800179434,0.0965522011273644
resnet50,0,39,Standardization,1112,0.5406698564593302,0.5311151258889102,0.30333333333333334
